"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"84276186441050757","New Oracle Eloqua and LinkedIn Sales Navigator Integration Coming Soon!","10","Entry","Marketing","Unknown","North America","Female","1439","78","unknown","63"
"102133524550705839","LinkedIn and Infor join forces to deliver novel sales solution. The combination of Infor CRM and LinkedIn Sales Navigator is expected help support sales professionals by equipping them with data that could prove useful while interacting with customers. Call Plus at 800-340-0155 for more information!","45","Senior","Marketing","Unknown","North America","Female","423","64","unknown","30"
"84276186441050757","How To Start Using LinkedIn Sales Navigator To Get More Leads","11","Entry","Marketing","Unknown","North America","Female","1439","78","unknown","63"
"128450997089728749","Drive More Leads With #LinkedIn #Sales Navigator http://ow.ly/yZAT30gJ2sJ","8","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"128450997089728749","Drive More Leads With #LinkedIn #Sales Navigator http://ow.ly/yZAT30gJ2sJ","8","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"80939207363205134","LinkedIn  CheatSheet  Little known useful links   Your followers https://lnkd.in/gTKK7RZ  People you follow https://lnkd.in/guFr5tS  Your connections https://lnkd.in/gzguzkb  Invitations received https://lnkd.in/g49PN_h  Invitations sent https://lnkd.in/g3wZdWs  People you may know https://lnkd.in/gtF4_SZ  Your LinkedIn Social Selling Index https://lnkd.in/gHxAXeS  Who viewed your profile? https://lnkd.in/gVYpjAA  Who viewed your profile? (Sales Navigator) https://lnkd.in/giF5JtW  Your article stats* https://lnkd.in/gmgPgk2  Your posts and video stats* https://lnkd.in/gDRDAc8  * = Replace iammichellepeavy with your own username  Email notifications https://lnkd.in/gJD4hgH  Merge accounts https://lnkd.in/gnKqmpv  Archive of your LinkedIn data https://lnkd.in/gtPSNpd  Follow me for more social selling tips and LinkedIn hacks.  Which link was most useful to you?  Tag someone in the comments who should read this.","101","Senior","Consulting","Staffing","North America","Female","4518","65","unknown","0"
"90534359647445979","Here is a great example of how social selling and LinkedIn's Sales Navigator impacts deal size.","16","Senior","Sales","Unknown","North America","Female","1652","68","unknown","72"
"90534359647445979","Learn how your sales team can leverage TeamLink Extend and TeamLink Groups within Sales Navigator to find more paths to prospects.","21","Senior","Sales","Unknown","North America","Female","1652","68","unknown","72"
"121978586114699049","Through our new integration with LinkedIn Sales Navigator, reps and managers can now view rich connection data while prospecting and inspecting the pipeline in Clari  https://bit.ly/2HeGIBC","25","Manager","Marketing","Unknown","North America","Female","641","62","unknown","55"
"88198151096283331","Do you have a free or paid LinkedIn account? If paid, which one? LinkedIn Career, Premium Business, or Sales Navigator Professional","21","Senior","Marketing","Unknown","North America","Female","820","67","unknown","62"
"133954214292181264","Hey Network! Have you used LinedIn's Sales Navigator tool? I'm looking for feedback...positive and negative. It seems like a good lead generation tool to qualify potential clients but I'm curious if anyone has real experience using it for a professional services company.  Any input is much appreciated. Thanks!","48","Senior","Marketing","Prof Services","North America","Female","1027","62","unknown","61"
"138778521655964694","LinkedIn updates Sales Navigator and integrates it with campaign manager / via wersm.com.","13","Senior","Marketing","Unknown","Europe","Female","50","64","unknown","29"
"141240029552300881","Sales Navigator and Outreach integration is here! Outreach.io https://lnkd.in/d_--PE7","8","Entry","Entrepreneurship","Unknown","North America","Female","1106","67","unknown","54"
"75279212138542132","I wanted to share my experience with LinkedIn Sales Navigator. #B2BReviews","11","Entry","Community and Social Services","Prof Services","North America","Female","786","66","201-500","52"
"139360824597528316","What sales tools/technology are you using for lead gen/prospecting?  ""Use of in sales tech is accelerating. From professional social networking sites, to CRM and productivity apps - sales teams are increasing their spend year over year on new technology."" (Source: The State of Sales 2017)  Most companies and sales teams that I help with #SocialSelling have made the investment in Sales Navigator.","62","Senior","Media and Communication","Prof Services","Europe","Female","26831","76","201-500","77"
"90219744901768235","The past two days just came full circle. LinkedIn Sales Navigator + PointDrive + Marketo = key to sales and marketing success. #esf17 #MKTGnation","24","Manager","Marketing","Tech & Media","Europe","Female","726","73","201-500","74"
"120890036704742211","My favorite Sales Navigator feature is the possibility to tag my leads, in this way I can organize my work and define sets of leads for each strategy! #RealSales","29","unknown","Unknown","Tech & Media","Latin America","Female","3641","67","201-500","67"
"105271394820180846","Join us on Thursday 28th June for our Banking & Financial Services webinar where we will discuss how the combination of Dynamics 365 & LinkedIn Sales Navigator can help your business accelerate by generating leads and converting deals. #MRSS #SocialSelling #SalesNavigator","41","Entry","Finance","Unknown","Europe","Female","1404","70","unknown","74"
"128450997089728749","Drive More Leads With LinkedIn Sales Navigator","7","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"128450997089728749","Drive More Leads With LinkedIn Sales Navigator http://ow.ly/SVgK30hJlTa","8","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"128450997089728749","How to Drive More Leads With LinkedIn Sales Navigator","9","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"128450997089728749","Drive More Leads With #LinkedIn #Sales Navigator http://ow.ly/7Xxm30gskZq","8","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"128450997089728749","Drive More Leads With #LinkedIn #Sales Navigator http://ow.ly/7Xxm30gskZq","8","Senior","Marketing","Health & Pharm.","North America","Female","4220","83","unknown","86"
"140615787988306151","LinkedIn improves Sales Navigator","4","Senior","Marketing","Unknown","North America","Female","1251","63","unknown","72"
"73438746716158377","What You Need to Know About the Sales Navigator Update if Using LinkedIn for Sales Prospecting","16","Manager","Sales","Unknown","Europe","Female","1583","61","unknown","78"
"121218039830724661","This week I have designed a customised LinkedIn header image for Berkeley Editions and preparing to generate leads in Sales Navigator. www.berkeleyeditions.com.au  #fineart #LinkedInHeaderDesign ","23","Entry","Administrative","Unknown","Oceania","Female","28","57","unknown","11"
"81379246778504416","Three ways that LinkedIn Sales Navigator can help you prospect into complex accounts:  1.	Map your account Using the Advanced Search and Lead Builder features in LinkedIn, you can search by company name, seniority level, functional area and key word to develop a list of potential decision makers. Often by a little inspection and research we can find out who the key person we need to meet with and learn about their background, and gather insight into who has influence in the organization.  2.	Messaging Using LinkedIn Sales Navigator, we can follow the company and capture the key decision makers as Leads, which will allow us to get individual “Lead Updates” and “Lead Shares” from these prospects. Our goal is to learn about what they are interested in and what they care about, gather clues and intelligence about the person and their business. This can help us develop key message and a value proposition that is unique to the prospect.  3.	Gain access  When you have a solid network on your LinkedIn account, you can simply click on ‘2nd degree connections’ within Sales Navigator to identify whom in your target audience is connected to your immediate network for an introduction.  ","197","Entry","Support","Unknown","Asia","Female","1293","61","unknown","72"
"127796631655319995","Changes coming to LinkedIn Sales Navigator!","6","Entry","Media and Communication","Tech & Media","North America","Female","1083","72","10001+","73"
"141339225142245620","REGISTER for one or all of these Digital & Social Selling webinars: Blogging 101, Benefits of Sales Navigator via LinkedIn, Creating Videos as Part of Your Sales Campaign, Demand Generation for Events","32","Manager","Unknown","Tech & Media","Middle East","Female","1276","68","10001+","74"
"87688438933838313","Looking forward to marketing directly to the accounts and leads our sales teams are pursuing through Sales Navigator.","18","Senior","Marketing","Retail/Consumer","Oceania","Female","617","63","10001+","69"
"132709758919050925","When the ""teacher"" becomes ""student""...  While I tend not to use those titles in what I do, it was definitely the case today!    So great for Kim Steen Hansen to partner and share with me his knowledge and insights around LinkedIn Sales Navigator & Point Drive. Great info share too around #SocialSelling   Kim - I remember you participating in my first McAfee new hire training and how you have always been a great mentor to folks. Really enjoyed learning from you this morning 👍 #AlwaysBeLearning","85","Manager","Sales","Tech & Media","Europe","Female","1258","70","10001+","73"
"96466959364003645","Join us on April 12th, our next webinar, as we guide you through Sales Navigator and it's benefits for your business! https://lnkd.in/gt8YiC3","22","Entry","Sales","Tech & Media","Europe","Female","527","61","10001+","74"
"107460555589894806","Check out my first LinkedIn PointDrive Presentation.  PointDrive, a new functionality now available inside of Sales Navigator, that offers a more professional way to deliver personalized content and drives greater engagement between buyers and sellers.   Thank you Dáire McNamara for the training. Looking forward to creating more.   https://lnkd.in/ekh8j2H","46","Entry","Sales","Tech & Media","Europe","Female","1328","70","10001+","79"
"133033034591344421","REGISTER for one or all of these Digital & Social Selling webinars: Blogging 101, Benefits of Sales Navigator via LinkedIn, Creating Videos as Part of Your Sales Campaign, Demand Generation for Events","32","Senior","Sales","Tech & Media","Europe","Female","873","67","10001+","67"
"91257973211890661","With the first use of PointDrive in Sales Navigator, I would like to invite university researchers, PhD. students and all interested to our event Cloud in R&D on May 15th. Come and learn how you can leverage your research projects with cloud services and with Petr Suchánek and Tomáš Kubica :)  Check out more details in the link below or contact me directly. #microsoftazure #azureinresearch  https://lnkd.in/et-ZtTj","66","Senior","Sales","Tech & Media","Europe","Female","588","70","10001+","0"
"91257973211890661","With the first use of PointDrive in Sales Navigator, I would like to invite university researchers, PhD. students and all interested to our event Cloud in R&D on May 15th. Come and learn how you can leverage your research projects with cloud services and with Petr Suchánek and Tomáš Kubica.  Check out more details in the link below or contact me directly :) #microsoftazure #azureinresearch  https://lnkd.in/et-ZtTj","66","Senior","Sales","Tech & Media","Europe","Female","588","70","10001+","0"
"91257973211890661","With the first use of PointDrive in Sales Navigator, I would like to invite university researchers, PhD. students and all interested to our event Cloud in R&D. Come and learn how you can leverage your research projects with cloud services.   Check out more details in the link below or contact me directly :) #microsoftazure #azureinresearch  https://lnkd.in/et-ZtTj","56","Senior","Sales","Tech & Media","Europe","Female","588","70","10001+","0"
"114556075554595500","Thanks LinkedIn letting me know I am ranked among the top 5% of LinkedIn Sales Navigator (LSN) users.  LSN is a handy and powerful tool to connect with business professionals and promote personal branding.  My favorite Sales Navigator feature is TOP UPDATES on the main page.  It let me quickly understand what is happening and the trending topics within my network and around the world. Awesome. Well done LinkedIn  #RealSales #alanhoTR","70","Director","Sales","Tech & Media","Asia","Female","644","60","10001+","63"
"105751813816114584","My favorite feature of LinkedIn Sales Navigator is the ability to set up searches and receive leads via e-mail. This allows me to target specific industries in my territory. #REALSALES","30","Manager","Sales","Aero & Auto","North America","Female","6157","66","10001+","85"
"116714550368545462","Here's how Sprinklr increased their win-rate and average deal size by leveraging Sales Navigator Insights","15","Senior","Sales","Tech & Media","North America","Female","2583","67","10001+","74"
"116714550368545462","Today we're excited to announce the general availability of the Microsoft Relationship Sales solution, which brings together Sales Navigator and Microsoft Dynamics.","22","Senior","Sales","Tech & Media","North America","Female","2583","67","10001+","74"
"135791382812221592","Join Microsoft + LinkedIn to learn how you can leverage Microsoft Dynamics 365 for Sales & LinkedIn Sales Navigator to build strong relationships at scale. Register: https://lnkd.in/gACeskD","27","Director","Sales","Tech & Media","North America","Female","1393","58","10001+","65"
"112374590385044761","What if your customer relationship tools integrated seamlessly with your day-to-day emails and productivity tools like Excel and Word? What if this seamless integration extended to LinkedIN sales navigator? What if those tools were available both on and offline for increased mobility and provided you with all the reporting needs your organization requires to address customer needs proactively? Let's talk about your digital transformation and how Microsoft can accelerate your journey.","71","Manager","Engineering","Tech & Media","Europe","Female","1313","78","10001+","78"
"115145500536791988","As a sales professional for many years I often found myself frustrated with the inability to have full insight into the broader network of common connections in my professional view of over 1,500 business relations.  If you haven't tried it yet you should, Sales Navigator has been a game changer.  The ease of finding mutual connections in new organizations to open doors for collaboration is second to none.  In addition, daily articles and activities related to my specific client/prospects of interest are delivered directly to my account so I don't have to subscribe to multiple industry sites and mull through thousands of emails to find one article that is relevant.  With all this said, possibly my favorite Sales Navigator feature is definitely  the daily lead suggestions because it provides the names of people that don't  appear in the organization charts of ""other"" sales tools. Bottom line when you are a career sales professional you need to work smarter. #RealSales why wait!","154","Manager","Business Development","Tech & Media","North America","Female","1608","70","10001+","71"
"99520664470713545","7 Steps to Rolling Out a Successful LinkedIn Sales Navigator Program.  #increaseROI #sales #retail #linkedin","15","Senior","Business Development","Health & Pharm.","North America","Female","2204","67","10001+","49"
"111995948975981914","New @OracleMktgCloud's #Eloqua & @LinkedIn Sales Navigator Integration coming! A boon to sales teams:","14","Manager","Business Development","Tech & Media","Latin America","Female","1664","62","10001+","0"
"115824358042073776","Just announced! @OracleMktgCloud's #Eloqua & LinkedIn Sales Navigator Integration is coming soon.","12","Manager","Operations","Tech & Media","North America","Female","667","73","10001+","59"
"132709758919050925","A great meeting today with Sarah Canny from LinkedIn.  Great to find our more about the new functionality in Sales Navigator and benefits of using Pointdrive.   I'm sure these will support our new Inside Sales team on the road to success!   #LinkedIn #AllAboutTheSales","43","Manager","Sales","Tech & Media","Europe","Female","1258","70","10001+","73"
"96466959364003645","ORACLE PARTNERS !!!   Climb into the most powerful ways to search on Sales Navigator! When? Thursday, April 12th  Subscribe now for the Webinar using this link https://lnkd.in/gSKx8Uq  Gemma Hurley   Antonine Gibbons  Lenka Fialová  Nathaly Maier  Maikel van Rooij  Aisling Walsh  Colin Oliver  Katie Moynihan  Emma Cotter  Paul Horgan  Eoghan Kerton  Gabriel Mueller  Sarah Errafay  Blanca Baldó García  Maud Renaudin  Rónan Harty  Gary Barron  Simon Hartvig  Jesper Lunding Johansson  ","67","Entry","Sales","Tech & Media","Europe","Female","527","61","10001+","74"
"76732619379807865","I am so excited about the Dynamics 365 & LinkedIn Integration. Do you want to hear more?  Join Microsoft & LinkedIn for a jam-packed session to learn how you can leverage Dynamics 365 for Sales and LinkedIn Sales Navigator! Register now: https://lnkd.in/gPebxxF #MSFTAdvocate","43","Senior","Sales","Tech & Media","Europe","Female","1869","66","10001+","66"
"121711468634961856","New Oracle Eloqua and Linkedin Sales Navigator Integration ","8","Senior","Sales","Tech & Media","Europe","Female","1441","69","10001+","0"
"135610768977707013","Are you ready for enabling your sales team to easily identify high-potential buyers, drive engagement, and close deals faster? Eloqua + Sales Navigator. Coming soon!","25","Entry","Support","Tech & Media","Europe","Female","3131","72","10001+","80"
"94582140869496492","Aprender é a única coisa de que a mente nunca se cansa, nunca tem medo e nunca se arrepende. (Da Vinci). Happy to have been approved as a Linked-in Sales Navigator Trainer and grateful to the Brazilian team for hospitality, sharing ideas and knowledge, and projecting new things together. Thanks Donna for sharing your valuable time and experience.  #InStruct #WeAreSAS #LisaHappy #Gracias #Let'sRock Donna Alexander Bruno Lima Gabriel Moterani Maria Carolina Settani Milla Delfino  ","70","Senior","Marketing","Tech & Media","Latin America","Female","1762","69","10001+","82"
"94582140869496492","Aprender é a única coisa de que a mente nunca se cansa, nunca tem medo e nunca se arrepende. (Da Vinci). Happy to have been approved as a Linked-in Sales Navigator Trainer and grateful to the Brazilian team for hospitality, sharing ideas and knowledge, and projecting new things together. Thanks Donna for sharing your valuable time and experience.  #InStruct #WeAreSAS #LisaHappy #Gracias #Let'sRock Donna Alexander Bruno Lima Gabriel Moterani Maria Carolina Settani Milla Delfino  Beatriz Pontes ","72","Senior","Marketing","Tech & Media","Latin America","Female","1762","69","10001+","82"
"94582140869496492","Aprender é a única coisa de que a mente nunca se cansa, nunca tem medo e nunca se arrepende. (Da Vinci). Happy to have been approved as a Linked-in Sales Navigator Trainer and grateful to the Brazilian team for hospitality, sharing ideas and knowledge, and projecting new things together. Thanks Donna for sharing your valuable time and experience.  #InStruct #WeAreSAS #LisaHappy #Gracias #LetsRock Donna Alexander Bruno Lima Gabriel Moterani Maria Carolina Settani Milla Delfino  Beatriz Pontes ","72","Senior","Marketing","Tech & Media","Latin America","Female","1762","69","10001+","82"
"108904382666725620","New @OracleMktgCloud's #Eloqua & @LinkedIn Sales Navigator Integration coming! A boon to sales teams:","14","Entry","Marketing","Tech & Media","Latin America","Female","641","63","10001+","60"
"108904382666725620","Just announced! @OracleMktgCloud's #Eloqua & LinkedIn Sales Navigator Integration is coming soon.","12","Entry","Marketing","Tech & Media","Latin America","Female","641","63","10001+","60"
"122216351071649467","Combine Dynamics 365 and the LinkedIn Sales Navigator to help build better relationships and enable smarter selling. Download our free eBook today. https://lnkd.in/ghWQ9zc","23","Entry","Accounting","Prof Services","Europe","Female","72","57","10001+","19"
"122216351071649467","Drive results by combining Dynamics 365 and LinkedIn Sales Navigator. Download our free eBook and discover how to enable smarter selling. https://lnkd.in/gdsVrpq","22","Entry","Accounting","Prof Services","Europe","Female","72","57","10001+","19"
"122216351071649467","Move to the cloud and reach your true trade potential. Discover how with Dynamics 365 and the LinkedIn Sales Navigator. Get the eBook now. https://lnkd.in/gb23ZBK","25","Entry","Accounting","Prof Services","Europe","Female","72","57","10001+","19"
"77414421189950062","Do you use LinkedIn Sales Navigator? Check out this blog for its newest updates! http://e.gv6.co/ljvQzR","15","Senior","Consulting","Tech & Media","Europe","Female","592","67","10001+","62"
"112386088615165806","I tried out LinkedIn Sales Navigator - see my review on G2 Crowd #B2Breviews","14","Senior","Information Technology","Tech & Media","North America","Female","1212","64","10001+","80"
"79307728085201222","To learn more about the connection between Oracle Eloqua Profiler and LinkedIn Sales Navigator, read this article and get valuable industry insights:","22","Entry","Information Technology","Tech & Media","Asia","Female","1418","60","10001+","57"
"81157901037077886","LinkedIn releases new updates to Sales Navigator, says the sales prospecting tool is GDPR-ready https://bit.ly/2wZ4zVh vía @Marketingland   #LinkedIn #salesnavigator","19","Senior","Marketing","Tech & Media","Europe","Female","1353","74","10001+","0"
"84508563615275181","Social Selling in growing in prominence in today''s fast evolving real time digital context. Have been exploring the many benefits of Sales Navigator from discovering my own SSI to lead generation - very insightful and powerful","36","Senior","Sales","Tech & Media","Middle East","Female","995","64","10001+","0"
"101029238703861607","LinkedIn Treinamento Linkedin Sales Navigator - Muito bom ! ","8","Manager","Sales","Tech & Media","Latin America","Female","1860","63","10001+","0"
"95222260677392024","Fancy me!  I was just notified that was ranked as one of the top 5% of LinkedIn Sales Navigator Users for 2017!  I use it EVERY day to connect with people and prospects, I need it!  I would have to say my favorite Sales Navigator feature is being able to save searches for target accounts  #RealSales","56","Senior","Sales","Tech & Media","North America","Female","1429","61","10001+","47"
"116714550368545462","To those managing Sales Navigator users: Here's how to help your teams leverage PointDrive to deliver personalized communications to prospects, while gaining deeper insight into the B2B buying committee than ever before.","32","Senior","Sales","Tech & Media","North America","Female","2583","67","10001+","74"
"108273141904204818","Running a Search In Sales Navigator | Sales Navigator Help https://hubs.ly/H0cGxGb0","11","Entry","Sales","Health & Pharm.","North America","Female","1140","65","10001+","62"
"126777565762372910","Bringing Sales Navigator and Dynamics Closer Together | LinkedIn Sales Solutions","11","Senior","Sales","Tech & Media","North America","Female","2526","70","10001+","67"
"99406940922279983","Microsoft brings the two leading sales solutions - LinkedIn Sales Navigator and Microsoft Dynamics 365 for Sales together – ‘Microsoft relationship sales’. #MicrosoftDynamics365","23","Entry","Marketing","Finance & Ins.","Asia","Female","180","75","10001+","24"
"89422016941423487","Join Microsoft and LinkedIn on July 26th for a jam-packed session on how you can use technology like Dynamics 365 for Sales and LinkedIn Sales Navigator to build strong relationships at scale. Register here: https://lnkd.in/dkGYXxf)","35","Senior","Support","Tech & Media","Europe","Female","1009","62","10001+","64"
"106623100823816557","Have you heard? This week we announced that we have partnered with LinkedIn to integrate LinkedIn Sales Navigator into the Outreach platform! Learn more on our blog: http://ow.ly/AR8x30fQeHi","28","Senior","Community and Social Services","Health & Pharm.","North America","Female","1003","70","5001-10000","0"
"128648053799018051","Last Tuesday, Tricycle Europe’s #SocialSelling experts Christopher Schröck & Daria Yeretnova hosted an onsite Social Selling Day at ALSO Deutschland GmbH. Transforming ALSO’s sales team into a modern sales team using different social selling tools and techniques, they focused on adopting social selling strategies into their daily life as a seller. Starting with building a professional brand, engaging with prospects and diving into Sales Navigator, they kicked-off a series of coaching sessions that will help ALSO’s sellers to change the way they practice sales forever!","83","Entry","Media and Communication","Prof Services","Europe","Female","221","64","1-10","16"
"85040737925866379","AWESOME LinkedIn 3rd Friday, _Crystal Thies_! You did a great job at answering a myriad of questions! I think that my biggest takeaway was that I need to get on Sales Navigator!  I'm looking forward to the next one on March 16th!","41","Senior","Unknown","Prof Services","North America","Female","4068","74","1-10","81"
"126296575131794567","I am giving LinkedIn's Sales Navigator a trial run.  Who else is using Sales Navigator and how is it working for you? Do I have any Social Selling Gurus in my network? My Social Selling Index on LinkedIn is 75. Get your score today. #GetYourSSI","45","Owner","Entrepreneurship","Prof Services","North America","Female","7277","75","1-10","0"
"106421123660042622","Kiwi Creative, Inc is hiring for a brand-new position: a part-time Sales Support Specialist who will be using LinkedIn Sales Navigator and HubSpot to fill the top of our agency's funnel with high-quality leads who work in software and technology.  Here's the link to learn more…please share!  https://lnkd.in/eXtgxrm","47","Director","Arts and Design","Prof Services","North America","Female","1796","73","1-10","79"
"107974967987584824","Don't waste your cash on Sales Navigator - Try These 2 New LinkedIn Search hacks! http://hubs.ly/H08mxDm0","16","Entry","Sales","Tech & Media","Europe","Female","148","71","1-10","25"
"121789118660771699","Book onto our LinkedIn Sales Navigator training webinar, to learn how to exploit the platform effectively to dramatically increase sales and improve your performance. To book, please visit: http://bit.ly/2ttJoIA","29","Entry","Sales","Prof Services","Europe","Female","359","60","1-10","29"
"121986076285495553","The overhaul of the LinkedIn Sales Navigator will (in theory) merge marketing and sales teams functions more than ever before.","20","Senior","Marketing","Tech & Media","Europe","Female","1174","62","1-10","76"
"98503294355888058","What You Need to Know About the Sales Navigator Update if Using LinkedIn for Sales Prospecting","16","Director","Education","Prof Services","North America","Female","2680","74","501-1000","77"
"119223066760662711","Big news! Check out the Sugar Connector for LinkedIn Sales Navigator!","11","Manager","Sales","Tech & Media","Europe","Female","1027","75","501-1000","72"
"127529481575755594","We're excited to announce that we have partnered with LinkedIn​ to integrate Predictive Playbooks with the LinkedIn Sales Navigator. Catch more details here: ","23","Manager","Marketing","Tech & Media","North America","Female","437","64","501-1000","39"
"138229909957939037","Sales Navigator is a great tool for lead generation, connect with right industry & convert sales when you believe in urself and work towards your target 🎯 everyday! My SSI score is 51% right now! It helps me to push to achieve more results to go higher. Sometimes I  feel my hard work is not bringing any results quickly but patience is a virtue :) #salesnavigator #sales #linkedin","68","Senior","Community and Social Services","Unknown","Oceania","Female","1347","75","unknown","66"
"89239251417211282","LinkedIn has embarked on a major overhaul of is Sales Navigator software with a view to breaking down barriers between sales and marketing.   https://lnkd.in/dCSfPxJ","24","Senior","Media and Communication","Unknown","Europe","Female","1199","62","unknown","53"
"80950647820082315","Learn how to unify the selling experience w/ Microsoft Dynamics 365 & LinkedIn Sales Navigator. Join the webinar: https://lnkd.in/fu56dyq","19","Senior","Marketing","Unknown","Asia","Female","1687","66","unknown","0"
"130463317105546437","Marketing news: Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator - Here's our recap of what happened in online marketing today, as reported on Marketing Land and other places across the web. The post Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator appeared first on Marketing Land. Please visit Marketing Land for the full article.","61","Senior","Marketing","Unknown","Europe","Female","539","72","unknown","27"
"98569731194462933","Hi all, is anyone aware of how to important contacts to the 'leads' section to the Sales navigator without having to import them one by one?  Any advise is appreciated. Many thanks!","32","unknown","Unknown","Unknown","Middle East","Female","2355","72","unknown","72"
"75620137225404206","LinkedIn Sales Navigator Overhaul Smashes Sales","6","Senior","Unknown","Unknown","North America","Female","9848","82","unknown","78"
"93254621743311159","Everything You Need to Know About LinkedIn Sales Navigator Enterprise http://crwd.fr/2yRAOFs","11","Manager","Unknown","Unknown","Africa","Female","49","63","unknown","12"
"143019937324025603","10 Things about LinkedIn Sales Navigator a CRM Admin Needs to Know","12","CXO","Business Development","Unknown","North America","Female","7374","71","unknown","75"
"89279047346308380","Urgently hiring!  Please send detailed resumes to: av.saratan@nityo.com   1.)	Lead Generation Specialists •	Sales Navigator application experience is a plus •	International school contacts or connections is a plus •	Proficient in other language and culture is a plus                   Amenable to work in Makati on shifting schedule.  ","43","Senior","Arts and Design","Unknown","Asia","Female","735","60","unknown","48"
"105723013006242938","What happens when you integrate Sales Navigator and Dynamics 365?  Good things.  Very good things. https://lnkd.in/g73yF6e","16","Senior","Marketing","Tech & Media","Oceania","Female","587","69","201-500","64"
"139360824597528316","What sales tools/technology are you using for lead gen/prospecting?  ""Use of in sales tech is accelerating. From professional social networking sites, to CRM and productivity apps - sales teams are increasing their spend year over year on new technology."" (Source: The State of Sales 2017)  Most companies and sales teams that I help with #socialselling have made the investment in Sales Navigator.","62","Senior","Media and Communication","Prof Services","Europe","Female","26831","76","201-500","77"
"139360824597528316","Trust is the foundation of business relationships…  “Technology builds trust, the crucial ingredient. Good relationships are the cornerstone of a successful sales process. Compared to economic considerations, such as price or the return on investment, trust comes out as the most important factor when closing the deal.“ (Source: The State of Sales 2017)  Do you know why technology helps to build trust? When I train sales teams on effective #SocialSelling using a tool like Sales Navigator, helps them stay organized and consistent with building and nurturing their sales pipeline and relationships.   Consistency and value build trust!","96","Senior","Media and Communication","Prof Services","Europe","Female","26831","76","201-500","77"
"106511619174828658","Are you ready for the next generation of sales tools? Drive more leads & bigger deals with LinkedIn Sales Navigator.  #SocialSelling #SSI #GDPR #DigitalTransformation #Digital #DigitalSales   https://lnkd.in/eCfjAbP","27","Manager","Marketing","Tech & Media","North America","Female","22579","71","201-500","90"
"106511619174828658","See how Sales Navigator helps reps at @televerde rebuild lives and close deals.  Makr sure you watch the video.  #RealSales #TransformationSunday #SocialSelling #SocialTransformation #DigitalOpportunity @LinkedInSalesNavigator ","25","Manager","Marketing","Tech & Media","North America","Female","22579","71","201-500","90"
"87671562815855586","Sales Navigator also integrates with HubSpot, Infer CRM, and Zoho.  http://ow.ly/9WKN30gdWvA","11","Senior","Marketing","Tech & Media","Europe","Female","1752","69","201-500","62"
"127927491790375471","Demandbase’s AI-Based Conversion Solution integrates with Salesforce, Slack and LinkedIn Sales Navigator allowing sales teams to receive insights & reach out to target accounts in the tools they use most http://demandb.se/2mk7f7N","31","Director","Sales","Prof Services","Europe","Female","2203","68","201-500","80"
"125176777335998284","I tried out LinkedIn Sales Navigator - see my review on G2 Crowd #B2Breviews","14","Entry","Sales","Tech & Media","Europe","Female","378","61","201-500","71"
"97010333825074657","We're excited to announce that SalesLoft is now offering a brand new option with LinkedIn Sales Navigator steps! These new steps allow salespeople to include 4 kinds of LinkedIn Sales Navigator steps - all executed directly from within the @SalesLoft platform. Learn more: http://Sal.es/StepRightUp","43","Senior","Sales","Tech & Media","North America","Female","3869","66","201-500","78"
"97010333825074657","We're excited to announce that SalesLoft is now offering a brand new option with LinkedIn Sales Navigator steps! These new steps allow salespeople to include 4 kinds of LinkedIn Sales Navigator steps - all executed directly from within the SalesLoft platform. Learn more:","42","Senior","Sales","Tech & Media","North America","Female","3869","66","201-500","78"
"143300636402776824","LinkedIn Sales Navigator & Dynamics 365  Uffff wowwww no se me ocurre nada mejor que decir...","16","Entry","Program and Project Management","Tech & Media","Europe","Female","1123","67","51-200","57"
"134048853735783596"," 'Your LinkedIn profile is the foundation of everything you do on Sales Navigator'","13","Senior","Business Development","Tech & Media","Europe","Female","1461","75","51-200","86"
"131083743067036156","My favorite Sales Navigator feature is being able to search 'smart not hard' allowing me to find the right prospects easily and efficiently! #RealSales","24","Senior","Business Development","Tech & Media","Europe","Female","673","66","51-200","0"
"120502262555425296","Dynamics for Sales and LinkedIn Sales Navigator help you build strong relationships at scale. Join the on-demand webinar for more: https://lnkd.in/eFvG4AM","21","Senior","Community and Social Services","Health & Pharm.","North America","Female","1347","81","51-200","63"
"125944921506325936","I love the Sales Navigator tool on LinkedIn, so it was a fun surprise to find out I was in the top 5% of users in 2017! My favorite Sales Navigator feature is the list building tool, it's a game changer when you're trying to create an ultra-targeted and manageable list of leads.   For my network interested in learning how to use Sales Navigator for business development, please research out. I'm happy to do a quick screen share to show you how I use it.   #realsales","85","Senior","Media and Communication","Tech & Media","North America","Female","1080","79","51-200","74"
